,Close,Oil Close,Gold Close,daily_increase
2011-12-14,3.15,94.92,$1750.10,26250.0
2011-12-15,3.2,93.84,$1740.40,26250.0
2011-12-16,3.2,93.55,$1761.10,26250.0
2011-12-17,3.2001,93.55,$1761.10,26050.0
2011-12-18,3.193,93.55,$1761.10,26050.0
2011-12-19,3.5202,93.86,$1759.90,26050.0
2011-12-20,3.95,97.16,$1780.80,26847.916666666977
2011-12-21,3.89,98.54,$1776.80,26847.916666666977
2011-12-22,3.8901,99.42,$1773.80,26847.916666666977
2011-12-23,3.9468,99.72,$1769.20,26847.916666666977
2011-12-24,3.94,99.72,$1769.20,27002.083333333023
2011-12-25,4.225,99.72,$1769.20,27002.083333333023
2011-12-26,4.018,99.72,$1769.20,27002.083333333023
2011-12-27,4.07,101.29,$1758.70,28118.75
2011-12-28,4.1855,99.44,$1727.30,28118.75
2011-12-29,4.166,99.68,$1704.10,28118.75
2011-12-30,4.248,98.83,$1730.00,28118.75
2011-12-31,4.722,98.83,$1730.00,26972.916666666977
2012-01-01,5.2677,98.83,$1730.00,26972.916666666977
2012-01-02,5.2168,98.83,$1730.00,26972.916666666977
2012-01-03,4.8808,102.96,$1763.70,26972.916666666977
2012-01-04,5.5738,103.22,$1775.90,26968.75
2012-01-05,6.9476,101.81,$1783.30,26968.75
2012-01-06,6.6969,101.56,$1780.00,26968.75
2012-01-07,6.81,101.56,$1780.00,26887.5
2012-01-08,7.1136,101.56,$1780.00,26887.5
2012-01-09,6.3257,101.31,$1771.30,26887.5
2012-01-10,6.36,102.24,$1794.70,27202.083333333023
2012-01-11,6.9,100.89,$1802.80,27202.083333333023
2012-01-12,6.8,99.03,$1810.90,27202.083333333023
2012-01-13,6.41,98.69,$1794.00,27202.083333333023
2012-01-14,6.75,98.69,$1794.00,28300.0
2012-01-15,7.0018,98.69,$1794.00,28300.0
2012-01-16,6.6825,98.69,$1794.00,28300.0
2012-01-17,5.6,100.7,$1818.80,28300.0
2012-01-18,5.92,100.61,$1823.10,27681.25
2012-01-19,6.3598,100.32,$1817.70,27681.25
2012-01-20,6.4898,98.15,$1827.20,27681.25
2012-01-21,6.18,98.15,$1827.20,26118.75
2012-01-22,6.3097,98.15,$1827.20,26118.75
2012-01-23,6.356,99.47,$1841.50,26118.75
2012-01-24,6.2898,98.84,$1827.70,26118.75
2012-01-25,5.75,99.23,$1863.30,27843.75
2012-01-26,5.34,99.76,$1889.90,27843.75
2012-01-27,5.292,99.47,$1895.40,27843.75
2012-01-28,5.6267,99.47,$1895.40,27843.75
2012-01-29,5.3809,99.47,$1895.40,26706.25
2012-01-30,5.4905,98.75,$1894.20,26706.25
2012-01-31,5.4838,98.46,$1901.00,26706.25
2012-02-01,6.0756,97.63,$1910.30,26593.75
2012-02-02,6.1,96.36,$1920.00,26593.75
2012-02-03,5.9593,97.8,$1901.00,26593.75
2012-02-04,5.8734,97.8,$1901.00,26593.75
2012-02-05,5.6888,97.8,$1901.00,26700.0
2012-02-06,5.4535,96.89,$1885.60,26700.0
2012-02-07,5.69,98.55,$1909.10,26700.0
2012-02-08,5.6,98.8,$1892.00,26306.25
2012-02-09,5.83,99.88,$1901.90,26306.25
2012-02-10,5.9126,98.68,$1886.00,26306.25
2012-02-11,5.6005,98.68,$1886.00,26306.25
2012-02-12,5.5147,98.68,$1886.00,26100.0
2012-02-13,5.26,100.39,$1885.60,26100.0
2012-02-14,4.4629,100.82,$1878.40,26100.0
2012-02-15,4.3251,101.82,$1888.80,26100.0
2012-02-16,4.2739,102.33,$1889.10,26350.0
2012-02-17,4.41,103.27,$1886.60,26350.0
2012-02-18,4.222,103.27,$1886.60,26350.0
2012-02-19,4.3867,103.27,$1886.60,26550.0
2012-02-20,4.3615,103.27,$1886.60,26550.0
2012-02-21,4.272,105.88,$1919.20,26550.0
2012-02-22,4.4247,105.99,$1932.00,26550.0
2012-02-23,5.015,107.44,$1947.00,26150.0
2012-02-24,5.0288,109.39,$1937.10,26150.0
2012-02-25,4.773,109.39,$1937.10,26150.0
2012-02-26,4.922,109.39,$1937.10,26912.5
2012-02-27,4.956,108.49,$1935.60,26912.5
2012-02-28,4.868,106.59,$1949.10,26912.5
2012-02-29,4.86,107.08,$1872.00,26887.5
2012-03-01,4.9213,108.76,$1882.90,26887.5
2012-03-02,4.705,106.68,$1870.50,26887.5
2012-03-03,4.6144,106.68,$1870.50,26887.5
2012-03-04,4.82,106.68,$1870.50,26291.66666666605
2012-03-05,4.9843,106.7,$1864.60,26291.66666666605
2012-03-06,4.9901,104.71,$1832.80,26291.66666666605
2012-03-07,4.9375,106.16,$1844.60,26291.66666666605
2012-03-08,4.9302,106.65,$1859.40,26758.333333333954
2012-03-09,4.8611,107.4,$1872.20,26758.333333333954
2012-03-10,4.8332,107.4,$1872.20,26758.333333333954
2012-03-11,4.91,107.4,$1872.20,27172.91666666605
2012-03-12,4.8901,106.34,$1860.50,27172.91666666605
2012-03-13,5.27,106.7,$1854.90,27172.91666666605
2012-03-14,5.38,105.49,$1803.60,27172.91666666605
2012-03-15,5.3266,105.19,$1820.20,27477.083333333954
2012-03-16,5.3439,107.03,$1816.50,27477.083333333954
2012-03-17,5.2159,107.03,$1816.50,27477.083333333954
2012-03-18,5.2794,107.03,$1816.50,27477.083333333954
2012-03-19,4.6939,108.09,$1828.00,26745.833333333954
2012-03-20,4.8379,105.68,$1807.70,26745.833333333954
2012-03-21,4.8149,106.87,$1811.00,26745.833333333954
2012-03-22,4.7043,104.98,$1803.20,27854.16666666605
2012-03-23,4.686,106.43,$1823.10,27854.16666666605
2012-03-24,4.676,106.43,$1823.10,27854.16666666605
2012-03-25,4.55,106.43,$1823.10,27854.16666666605
2012-03-26,4.6191,107.07,$1846.30,27627.083333333954
2012-03-27,4.8113,107.32,$1845.60,27627.083333333954
2012-03-28,4.788,105.4,$1818.60,27627.083333333954
2012-03-29,4.8084,102.79,$1812.90,27587.5
2012-03-30,4.86,103.03,$1830.00,27587.5
2012-03-31,4.9087,103.03,$1830.00,27587.5
2012-04-01,4.827,103.03,$1830.00,27587.5
2012-04-02,4.974,105.25,$1838.20,27485.41666666605
2012-04-03,4.952,104.02,$1830.50,27485.41666666605
2012-04-04,4.9101,101.53,$1772.60,27485.41666666605
2012-04-05,4.919,103.29,$1788.60,27485.41666666605
2012-04-06,4.9499,103.29,$1788.60,26950.0
2012-04-07,4.6872,103.29,$1788.60,26950.0
2012-04-08,4.7925,103.29,$1788.60,26950.0
2012-04-09,4.8719,102.45,$1802.40,26950.0
2012-04-10,4.8367,101.12,$1819.20,27083.333333333954
2012-04-11,4.9279,102.66,$1818.80,27083.333333333954
2012-04-12,4.9197,103.69,$1839.10,27083.333333333954
2012-04-13,4.94,102.84,$1818.70,27083.333333333954
2012-04-14,4.9597,102.84,$1818.70,27127.08333333209
2012-04-15,4.9689,102.84,$1818.70,27127.08333333209
2012-04-16,4.932,102.92,$1808.20,27127.08333333209
2012-04-17,4.9759,104.23,$1809.60,27127.08333333209
2012-04-18,5.1178,102.65,$1798.10,26318.75
2012-04-19,5.1377,102.38,$1799.90,26318.75
2012-04-20,5.35,103.58,$1801.30,26318.75
2012-04-21,5.2601,103.58,$1801.30,26318.75
2012-04-22,5.2035,103.58,$1801.30,28620.833333333954
2012-04-23,4.96,102.68,$1791.10,28620.833333333954
2012-04-24,5.0982,103.1,$1802.30,28620.833333333954
2012-04-25,5.1318,103.72,$1800.80,28620.833333333954
2012-04-26,5.0976,104.56,$1819.00,27200.0
2012-04-27,5.1095,104.86,$1823.30,27200.0
2012-04-28,4.9794,104.86,$1823.30,27200.0
2012-04-29,4.9044,104.86,$1823.30,27443.75
2012-04-30,4.9491,104.89,$1822.70,27443.75
2012-05-01,5.0,106.17,$1820.90,27443.75
2012-05-02,5.0737,105.25,$1812.50,27443.75
2012-05-03,5.1344,102.56,$1793.30,26854.16666666605
2012-05-04,5.067,98.49,$1803.70,26854.16666666605
2012-05-05,5.077,98.49,$1803.70,26854.16666666605
2012-05-06,5.0499,98.49,$1803.70,26589.583333333954
2012-05-07,5.06,97.86,$1797.60,26589.583333333954
2012-05-08,5.05,97.13,$1763.00,26589.583333333954
2012-05-09,5.0437,96.8,$1752.70,27554.16666666605
2012-05-10,4.85,97.1,$1754.00,27554.16666666605
2012-05-11,4.96,96.03,$1742.50,27554.16666666605
2012-05-12,4.9462,96.03,$1742.50,27554.16666666605
2012-05-13,4.93,96.03,$1742.50,26477.083333333954
2012-05-14,5.0059,94.75,$1719.50,26477.083333333954
2012-05-15,5.035,93.97,$1715.60,26477.083333333954
2012-05-16,5.0887,92.78,$1695.10,26477.083333333954
2012-05-17,5.0998,92.53,$1733.40,26704.16666666605
2012-05-18,5.118,91.51,$1750.40,26704.16666666605
2012-05-19,5.0995,91.51,$1750.40,26704.16666666605
2012-05-20,5.09,91.51,$1750.40,26704.16666666605
2012-05-21,5.0998,92.57,$1747.20,25877.083333333954
2012-05-22,5.0988,91.44,$1735.10,25877.083333333954
2012-05-23,5.1397,89.4,$1706.90,25877.083333333954
2012-05-24,5.119,90.36,$1716.00,25877.083333333954
2012-05-25,5.1455,90.64,$1727.40,26250.0
2012-05-26,5.1032,90.64,$1727.40,26250.0
2012-05-27,5.139,90.64,$1727.40,26250.0
2012-05-28,5.1358,90.64,$1727.40,26250.0
2012-05-29,5.15,90.75,$1707.20,26491.66666666605
2012-05-30,5.135,87.79,$1721.90,26491.66666666605
2012-05-31,5.1801,86.52,$1721.10,26491.66666666605
2012-06-01,5.2748,83.17,$1779.00,26491.66666666605
2012-06-02,5.249,83.17,$1779.00,27100.0
2012-06-03,5.2051,83.17,$1779.00,27100.0
2012-06-04,5.266,83.95,$1770.70,27100.0
2012-06-05,5.44,84.31,$1773.70,27058.333333333954
2012-06-06,5.46,85.05,$1791.00,27058.333333333954
2012-06-07,5.591,84.78,$1744.80,27058.333333333954
2012-06-08,5.633,84.08,$1748.20,27058.333333333954
2012-06-09,5.56,84.08,$1748.20,26941.66666666605
2012-06-10,5.4683,84.08,$1748.20,26941.66666666605
2012-06-11,5.5747,82.58,$1753.60,26941.66666666605
2012-06-12,5.7,83.35,$1770.60,27172.91666666791
2012-06-13,5.929,82.56,$1776.20,27172.91666666791
2012-06-14,5.9541,83.83,$1776.40,27172.91666666791
2012-06-15,6.5,84.03,$1784.90,27172.91666666791
2012-06-16,6.4,84.03,$1784.90,27097.91666666605
2012-06-17,6.1638,84.03,$1784.90,27097.91666666605
2012-06-18,6.31,83.26,$1783.80,27097.91666666605
2012-06-19,6.4988,83.99,$1780.00,27887.5
2012-06-20,6.67,81.06,$1772.60,27887.5
2012-06-21,6.6801,77.91,$1722.30,27887.5
2012-06-22,6.5478,79.33,$1723.70,27887.5
2012-06-23,6.4285,79.33,$1723.70,26900.0
2012-06-24,6.35,79.33,$1723.70,26900.0
2012-06-25,6.3048,78.76,$1745.20,26900.0
2012-06-26,6.4195,79.34,$1731.70,26900.0
2012-06-27,6.647,80.27,$1735.20,26800.0
2012-06-28,6.6059,77.72,$1707.20,26800.0
2012-06-29,6.65,85.04,$1761.00,26800.0
2012-06-30,6.69,85.04,$1761.00,26250.0
2012-07-01,6.629,85.04,$1761.00,26250.0
2012-07-02,6.76,83.72,$1754.50,26250.0
2012-07-03,6.4499,87.74,$1778.60,26250.0
2012-07-04,6.5101,87.74,$1778.60,27077.083333333954
2012-07-05,6.67,87.11,$1766.20,27077.083333333954
2012-07-06,6.6481,84.37,$1735.70,27077.083333333954
2012-07-07,6.7621,84.37,$1735.70,27022.91666666605
2012-07-08,6.799,84.37,$1735.70,27022.91666666605
2012-07-09,7.0215,85.93,$1745.90,27022.91666666605
2012-07-10,7.1999,83.92,$1736.60,27022.91666666605
2012-07-11,7.15,85.88,$1732.50,27127.083333333954
2012-07-12,7.7644,86.02,$1722.10,27127.083333333954
2012-07-13,7.6651,87.15,$1748.80,27127.083333333954
2012-07-14,7.5421,87.15,$1748.80,27127.083333333954
2012-07-15,7.621,87.15,$1748.80,27622.91666666605
2012-07-16,8.4996,88.41,$1748.40,27622.91666666605
2012-07-17,8.8,89.07,$1746.30,27622.91666666605
2012-07-18,9.1098,89.88,$1727.60,27693.75
2012-07-19,8.87,92.78,$1737.20,27693.75
2012-07-20,8.52,91.56,$1739.60,27693.75
2012-07-21,8.8455,91.56,$1739.60,27693.75
2012-07-22,8.4096,91.56,$1739.60,26556.25
2012-07-23,8.4457,87.77,$1734.20,26556.25
2012-07-24,8.6,88.28,$1733.00,26556.25
2012-07-25,8.8,88.8,$1764.90,27704.16666666605
2012-07-26,8.9,89.4,$1771.90,27704.16666666605
2012-07-27,8.9,90.13,$1774.80,27704.16666666605
2012-07-28,8.8881,90.13,$1774.80,27704.16666666605
2012-07-29,8.7103,90.13,$1774.80,27845.833333333954
2012-07-30,9.098,89.8,$1776.50,27845.833333333954
2012-07-31,9.35,88.08,$1767.30,27845.833333333954
2012-08-01,9.5503,88.99,$1760.50,27845.833333333954
2012-08-02,10.53,87.22,$1744.20,28950.0
2012-08-03,10.97,91.4,$1762.80,28950.0
2012-08-04,10.984,91.4,$1762.80,28950.0
2012-08-05,10.87,91.4,$1762.80,27647.91666666605
2012-08-06,10.8552,92.3,$1769.70,27647.91666666605
2012-08-07,11.1,93.68,$1766.30,27647.91666666605
2012-08-08,11.0553,93.39,$1769.50,27647.91666666605
2012-08-09,11.0611,93.39,$1773.70,26993.75
2012-08-10,11.3864,92.94,$1776.30,26993.75
2012-08-11,11.5102,92.94,$1776.30,26993.75
2012-08-12,11.624,92.94,$1776.30,27350.0
2012-08-13,12.0375,92.76,$1766.10,27350.0
2012-08-14,12.19,93.4,$1755.90,27350.0
2012-08-15,13.25,94.35,$1760.10,27595.833333333954
2012-08-16,13.5,95.66,$1772.70,27595.833333333954
2012-08-17,11.5836,96.0,$1772.90,27595.833333333954
2012-08-18,11.61,96.0,$1772.90,27595.833333333954
2012-08-19,8.0,96.0,$1772.90,27575.0
2012-08-20,10.1,96.03,$1776.50,27575.0
2012-08-21,9.915,96.55,$1796.40,27575.0
2012-08-22,9.8068,96.89,$1794.00,27818.75
2012-08-23,10.1,95.87,$1826.30,27818.75
2012-08-24,10.6,95.78,$1826.40,27818.75
2012-08-25,10.5239,95.78,$1826.40,27818.75
2012-08-26,10.61,95.78,$1826.40,27470.833333333954
2012-08-27,10.95,95.54,$1829.10,27470.833333333954
2012-08-28,10.94,96.3,$1823.20,27470.833333333954
2012-08-29,10.9169,95.5,$1816.50,27604.16666666605
2012-08-30,10.777,94.61,$1810.60,27604.16666666605
2012-08-31,10.16,96.47,$1841.10,27604.16666666605
2012-09-01,9.9654,96.47,$1841.10,27604.16666666605
2012-09-02,10.2041,96.47,$1841.10,28385.41666666605
2012-09-03,10.53,96.47,$1841.10,28385.41666666605
2012-09-04,10.3847,95.34,$1849.50,28385.41666666605
2012-09-05,10.9997,95.37,$1847.50,27781.25
2012-09-06,11.181,95.58,$1859.10,27781.25
2012-09-07,11.0,96.41,$1894.00,27781.25
2012-09-08,11.037,96.41,$1894.00,27781.25
2012-09-09,11.02,96.41,$1894.00,27702.083333333954
2012-09-10,11.17,96.52,$1885.30,27702.083333333954
2012-09-11,11.3308,97.03,$1888.40,27702.083333333954
2012-09-12,11.3649,97.02,$1887.20,27702.083333333954
2012-09-13,11.399,98.3,$1925.60,28156.25
2012-09-14,11.67,98.94,$1926.20,28156.25
2012-09-15,11.75,98.94,$1926.20,28156.25
2012-09-16,11.87,98.94,$1926.20,28500.0
2012-09-17,11.89,96.51,$1924.10,28500.0
2012-09-18,12.25,95.25,$1924.70,28500.0
2012-09-19,12.5725,91.97,$1925.20,28500.0
2012-09-20,12.2825,92.14,$1923.70,29118.75
2012-09-21,12.368,92.64,$1931.50,29118.75
2012-09-22,12.2378,92.64,$1931.50,29118.75
2012-09-23,12.1933,92.64,$1931.50,29118.75
2012-09-24,12.1,91.68,$1918.10,28239.583333333954
2012-09-25,12.197,91.07,$1919.90,28239.583333333954
2012-09-26,12.27,89.92,$1907.10,28239.583333333954
2012-09-27,12.3089,91.89,$1934.00,27931.25
2012-09-28,12.391,92.18,$1927.40,27931.25
2012-09-29,12.3631,92.18,$1927.40,27931.25
2012-09-30,12.4,92.18,$1927.40,27931.25
2012-10-01,12.4,92.44,$1936.80,29747.91666666605
2012-10-02,12.84,91.88,$1929.10,29747.91666666605
2012-10-03,12.89,88.19,$1933.30,29747.91666666605
2012-10-04,12.85,91.69,$1950.00,29747.91666666605
2012-10-05,12.688,89.87,$1934.30,28704.16666666605
2012-10-06,12.505,89.87,$1934.30,28704.16666666605
2012-10-07,11.8,89.87,$1934.30,28704.16666666605
2012-10-08,11.7781,89.43,$1929.20,28704.16666666605
2012-10-09,11.895,92.42,$1918.50,28672.91666666791
2012-10-10,12.12,91.24,$1918.60,28672.91666666791
2012-10-11,12.03,92.19,$1924.10,28672.91666666791
2012-10-12,12.0,91.83,$1913.20,28672.91666666791
2012-10-13,11.861,91.83,$1913.20,27712.5
2012-10-14,11.7389,91.83,$1913.20,27712.5
2012-10-15,11.8381,91.84,$1891.10,27712.5
2012-10-16,11.8499,92.07,$1899.80,27712.5
2012-10-17,11.81,92.04,$1906.50,28179.16666666605
2012-10-18,11.9398,92.0,$1898.20,28179.16666666605
2012-10-19,11.7401,90.0,$1877.50,28179.16666666605
2012-10-20,11.7399,90.0,$1877.50,28179.16666666605
2012-10-21,11.6311,90.0,$1877.50,28522.91666666605
2012-10-22,11.7101,88.3,$1879.80,28522.91666666605
2012-10-23,11.65,86.65,$1862.90,28522.91666666605
2012-10-24,11.65,85.39,$1855.10,27968.75
2012-10-25,10.8616,85.59,$1866.50,27968.75
2012-10-26,10.1706,85.84,$1865.40,27968.75
2012-10-27,10.2605,85.84,$1865.40,27968.75
2012-10-28,10.7,85.84,$1865.40,29520.833333333954
2012-10-29,10.6,85.52,$1862.20,29520.833333333954
2012-10-30,10.8875,85.65,$1865.60,29520.833333333954
2012-10-31,11.201,86.23,$1872.60,29520.833333333954
2012-11-01,10.57,87.05,$1869.00,28700.0
2012-11-02,10.4688,84.9,$1828.70,28700.0
2012-11-03,10.6425,84.9,$1828.70,28700.0
2012-11-04,10.8001,84.9,$1828.70,28700.0
2012-11-05,10.748,85.64,$1836.70,28566.66666666605
2012-11-06,10.899,88.62,$1868.50,28566.66666666605
2012-11-07,10.92,84.5,$1867.50,28566.66666666605
2012-11-08,10.925,85.07,$1879.50,28566.66666666605
2012-11-09,10.815,86.08,$1884.40,28433.333333333954
2012-11-10,10.89,86.08,$1884.40,28433.333333333954
2012-11-11,10.8687,86.08,$1884.40,28433.333333333954
2012-11-12,11.008,85.56,$1884.40,28689.583333333954
2012-11-13,10.9512,85.38,$1878.30,28689.583333333954
2012-11-14,10.95,86.32,$1883.60,28689.583333333954
2012-11-15,11.1977,85.45,$1867.30,28689.583333333954
2012-11-16,11.7489,86.62,$1868.20,27727.08333333209
2012-11-17,11.7889,86.62,$1868.20,27727.08333333209
2012-11-18,11.6515,86.62,$1868.20,27727.08333333209
2012-11-19,11.7999,89.05,$1887.90,27727.08333333209
2012-11-20,11.7328,86.46,$1877.10,28529.16666666791
2012-11-21,11.77,87.08,$1881.70,28529.16666666791
2012-11-22,12.4219,87.08,$1881.70,28529.16666666791
2012-11-23,12.345,87.01,$1904.90,28529.16666666791
2012-11-24,12.4115,87.01,$1904.90,27916.66666666605
2012-11-25,12.4821,87.01,$1904.90,27916.66666666605
2012-11-26,12.2455,87.28,$1903.10,27916.66666666605
2012-11-27,12.2,86.81,$1895.80,27916.66666666605
2012-11-28,12.3477,86.1,$1870.00,27650.0
2012-11-29,12.45,87.64,$1880.70,27650.0
2012-11-30,12.565,88.54,$1864.40,27650.0
2012-12-01,12.562,88.54,$1864.40,16475.0
2012-12-02,12.5,88.54,$1864.40,16475.0
2012-12-03,12.679,88.69,$1873.10,16475.0
2012-12-04,13.41,88.04,$1847.80,16475.0
2012-12-05,13.38,87.36,$1845.80,16475.0
2012-12-06,13.299,85.47,$1853.80,14153.125
2012-12-07,13.4999,85.45,$1857.50,14153.125
2012-12-08,13.4201,85.45,$1857.50,14153.125
2012-12-09,13.388,85.45,$1857.50,14153.125
2012-12-10,13.4334,85.14,$1866.40,13808.333333333954
2012-12-11,13.557,85.36,$1861.60,13808.333333333954
2012-12-12,13.6989,86.35,$1869.90,13808.333333333954
2012-12-13,13.7001,85.39,$1848.80,13808.333333333954
2012-12-14,13.6,86.32,$1849.00,13952.083333332092
2012-12-15,13.4901,86.32,$1849.00,13952.083333332092
2012-12-16,13.3,86.32,$1849.00,13952.083333332092
2012-12-17,13.2501,86.71,$1850.20,13952.083333332092
2012-12-18,13.299,87.46,$1822.70,13147.916666667908
2012-12-19,13.599,89.09,$1819.70,13147.916666667908
2012-12-20,13.5246,89.76,$1797.90,13147.916666667908
2012-12-21,13.5,88.2,$1812.10,13147.916666667908
2012-12-22,13.3714,88.2,$1812.10,13339.583333332092
2012-12-23,13.312,88.2,$1812.10,13339.583333332092
2012-12-24,13.38,88.29,$1811.50,13339.583333332092
2012-12-25,13.35,88.29,$1811.50,13339.583333332092
2012-12-26,13.4679,90.71,$1812.70,13706.25
2012-12-27,13.4217,90.91,$1815.70,13706.25
2012-12-28,13.4212,90.66,$1807.90,13706.25
2012-12-29,13.4,90.66,$1807.90,13706.25
2012-12-30,13.45,90.66,$1807.90,13507.291666667908
2012-12-31,13.51,91.83,$1827.80,13507.291666667908
2013-01-01,13.3041,91.83,$1827.80,13507.291666667908
2013-01-02,13.28,93.14,$1840.80,13409.375
2013-01-03,13.3979,92.97,$1826.60,13409.375
2013-01-04,13.5,93.12,$1800.90,13409.375
2013-01-05,13.44,93.12,$1800.90,13409.375
2013-01-06,13.454,93.12,$1800.90,13432.291666666046
2013-01-07,13.5876,93.2,$1798.30,13432.291666666046
2013-01-08,13.7428,93.21,$1814.20,13432.291666666046
2013-01-09,13.77,93.08,$1807.50,13432.291666666046
2013-01-10,14.14,93.81,$1830.00,13293.75
2013-01-11,14.137,93.6,$1812.60,13293.75
2013-01-12,14.237,93.6,$1812.60,13293.75
2013-01-13,14.116,93.6,$1812.60,13293.75
2013-01-14,14.3,94.27,$1821.40,13125.0
2013-01-15,14.25,93.26,$1835.90,13125.0
2013-01-16,14.73,94.28,$1835.20,13125.0
2013-01-17,15.5,95.49,$1842.80,13125.0
2013-01-18,15.705,95.61,$1839.00,13275.0
2013-01-19,15.615,95.61,$1839.00,13275.0
2013-01-20,15.7,95.61,$1839.00,13275.0
2013-01-21,16.8,95.61,$1839.00,13275.0
2013-01-22,17.2614,96.09,$1845.20,13539.583333333954
2013-01-23,17.5,95.06,$1838.70,13539.583333333954
2013-01-24,16.896,95.35,$1821.90,13539.583333333954
2013-01-25,17.4,95.15,$1808.60,13270.833333332092
2013-01-26,17.88,95.15,$1808.60,13270.833333332092
2013-01-27,17.8182,95.15,$1808.60,13270.833333332092
2013-01-28,18.721,95.95,$1804.90,13270.833333332092
2013-01-29,19.5254,97.62,$1812.80,13428.125
2013-01-30,19.7,97.98,$1831.90,13428.125
2013-01-31,20.41,97.65,$1812.60,13428.125
2013-02-01,20.499,97.46,$1821.40,13736.458333333954
2013-02-02,19.63,97.46,$1821.40,13736.458333333954
2013-02-03,20.59,97.46,$1821.40,13736.458333333954
2013-02-04,20.4301,96.21,$1827.30,13736.458333333954
2013-02-05,20.6,96.68,$1824.40,13200.0
2013-02-06,21.18,96.44,$1829.70,13200.0
2013-02-07,22.15,95.84,$1822.20,13200.0
2013-02-08,22.66,95.71,$1817.80,13550.0
2013-02-09,23.65,95.71,$1817.80,13550.0
2013-02-10,23.9698,95.71,$1817.80,13550.0
2013-02-11,24.65,97.01,$1800.00,13413.541666666046
2013-02-12,25.1698,97.48,$1800.50,13413.541666666046
2013-02-13,24.2,97.03,$1796.00,13413.541666666046
2013-02-14,27.2205,97.3,$1786.40,13413.541666666046
2013-02-15,27.1,95.95,$1760.40,13193.75
2013-02-16,27.2158,95.95,$1760.40,13193.75
2013-02-17,26.8146,95.95,$1760.40,13193.75
2013-02-18,26.95,95.95,$1760.40,13264.583333333954
2013-02-19,29.4176,96.69,$1755.10,13264.583333333954
2013-02-20,29.645,94.92,$1728.90,13264.583333333954
2013-02-21,29.7477,92.79,$1729.50,13228.125
2013-02-22,30.2454,93.12,$1723.70,13228.125
2013-02-23,29.8,93.12,$1723.70,13228.125
2013-02-24,29.89,93.12,$1723.70,13175.0
2013-02-25,30.4,92.74,$1737.50,13175.0
2013-02-26,31.1,92.63,$1766.40,13175.0
2013-02-27,30.9012,92.84,$1746.60,13175.0
2013-02-28,33.38,92.03,$1729.00,13175.0
2013-03-01,34.5,90.71,$1723.20,13175.0
2013-03-02,34.25,90.71,$1723.20,13025.0
2013-03-03,34.5,90.71,$1723.20,13025.0
2013-03-04,36.152,90.13,$1723.30,13025.0
2013-03-05,40.33,90.88,$1725.80,13225.0
2013-03-06,41.0201,90.47,$1725.80,13225.0
2013-03-07,42.0,91.53,$1726.00,13225.0
2013-03-08,44.18,92.01,$1727.80,13225.0
2013-03-09,46.85,92.01,$1727.80,13000.0
2013-03-10,46.0,92.01,$1727.80,13000.0
2013-03-11,48.4,92.07,$1728.90,13000.0
2013-03-12,44.2899,92.44,$1742.60,13071.875
2013-03-13,46.92,92.47,$1739.30,13071.875
2013-03-14,47.1696,93.03,$1741.60,13071.875
2013-03-15,46.95,93.49,$1743.50,13028.125
2013-03-16,47.0002,93.49,$1743.50,13028.125
2013-03-17,47.4,93.49,$1743.50,13028.125
2013-03-18,51.6,93.71,$1755.50,13200.0
2013-03-19,59.14,92.44,$1762.20,13200.0
2013-03-20,64.4888,93.21,$1758.40,13200.0
2013-03-21,70.85,92.46,$1764.70,13033.333333333954
2013-03-22,69.865,93.41,$1757.00,13033.333333333954
2013-03-23,64.35,93.41,$1757.00,13241.666666666046
2013-03-24,71.5,93.41,$1757.00,13241.666666666046
2013-03-25,73.6,94.55,$1755.40,13241.666666666046
2013-03-26,78.5,95.99,$1746.60,12975.0
2013-03-27,88.92,96.53,$1757.10,12975.0
2013-03-28,86.18,97.24,$1745.70,12975.0
2013-03-29,90.5,97.24,$1745.70,12934.375
2013-03-30,92.19,97.24,$1745.70,12934.375
2013-03-31,93.03,97.24,$1745.70,12934.375
2013-04-01,104.0,97.1,$1750.90,12965.625
2013-04-02,117.98,97.23,$1725.90,12965.625
2013-04-03,135.0,95.02,$1703.50,12965.625
2013-04-04,132.12,93.26,$1702.40,13125.0
